epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.13890813291072845,3.0731170177459717,1e-04,0.16917067766189575,0.04335104301571846,0.06358024477958679,3.8756301403045654,0.06329113990068436,0.06327160447835922
1,0.231231227517128,2.6282854080200195,1e-04,0.3272727131843567,0.09979210048913956,0.38734567165374756,2.051957845687866,0.8023774027824402,0.1666666716337204
2,0.2758912742137909,2.3899970054626465,1e-04,0.4197414815425873,0.1375221312046051,0.3166666626930237,2.3131797313690186,0.4638810157775879,0.20216049253940582
3,0.32001233100891113,2.2046799659729004,1e-04,0.5011726021766663,0.16454917192459106,0.2302469164133072,2.48083758354187,0.3087557554244995,0.08271604776382446
4,0.34665435552597046,2.0840673446655273,1e-04,0.5277840495109558,0.18064218759536743,0.3700617253780365,2.1525466442108154,0.5939457416534424,0.1756172776222229
5,0.38299837708473206,1.9547573328018188,5e-05,0.5711305737495422,0.21082621812820435,0.4595679044723511,1.9407951831817627,0.6249192953109741,0.2987654209136963
6,0.4133364260196686,1.8457977771759033,5e-05,0.5928876996040344,0.234927237033844,0.45709875226020813,1.9935047626495361,0.5704074501991272,0.24629630148410797
7,0.43489643931388855,1.7952816486358643,5e-05,0.6143521666526794,0.26434126496315,0.4743827283382416,1.8373956680297852,0.686475396156311,0.31018519401550293
8,0.4619234502315521,1.7325211763381958,5e-05,0.6374098062515259,0.2857472896575928,0.540123462677002,1.7257922887802124,0.6612734794616699,0.3910493850708008
9,0.4961884915828705,1.6383734941482544,5e-05,0.6618372797966003,0.32008931040763855,0.5160493850708008,1.7693383693695068,0.6502518057823181,0.35864198207855225
10,0.5251405239105225,1.5938948392868042,5e-05,0.6764135360717773,0.34911835193634033,0.584876537322998,1.6595783233642578,0.7378740906715393,0.4413580298423767
11,0.5500115752220154,1.530682921409607,5e-05,0.7031539678573608,0.37937939167022705,0.5632715821266174,1.6903501749038696,0.7258551120758057,0.4453703761100769
12,0.5814275741577148,1.4494620561599731,5e-05,0.7256016731262207,0.422499418258667,0.5858024954795837,1.6044033765792847,0.6895290613174438,0.4654321074485779
13,0.601447582244873,1.392216444015503,5e-05,0.7404531836509705,0.4479094445705414,0.5478395223617554,1.6529847383499146,0.6700000166893005,0.4342592656612396
14,0.6564256548881531,1.2624752521514893,2.5e-05,0.781124472618103,0.5092015266418457,0.6481481194496155,1.4414005279541016,0.773116409778595,0.5574073791503906
15,0.6886116862297058,1.1907691955566406,2.5e-05,0.8000223636627197,0.5510895252227783,0.7194444537162781,1.3015495538711548,0.8054674863815308,0.6274691224098206
16,0.716254711151123,1.1442651748657227,2.5e-05,0.8154926300048828,0.5901286005973816,0.7145061492919922,1.3203134536743164,0.800078272819519,0.6311728358268738
17,0.7442057728767395,1.083764672279358,2.5e-05,0.8370524048805237,0.6210055947303772,0.6929012537002563,1.377673625946045,0.7806041240692139,0.6061728596687317
18,0.7703857421875,1.0451011657714844,2.5e-05,0.8554530739784241,0.6571186780929565,0.7447530627250671,1.2342318296432495,0.829400360584259,0.6617283821105957
19,0.7895587682723999,1.0096485614776611,2.5e-05,0.8661401867866516,0.6840686798095703,0.6533950567245483,1.4814867973327637,0.7272015810012817,0.5734567642211914
20,0.8041117787361145,0.9738211631774902,2.5e-05,0.873790979385376,0.7164857387542725,0.75,1.2227003574371338,0.8161518573760986,0.6768518686294556
21,0.8218988180160522,0.9570329189300537,2.5e-05,0.8841241598129272,0.7302687168121338,0.7824074029922485,1.158765435218811,0.8327986001968384,0.7209876775741577
22,0.8439978361129761,0.9213791489601135,2.5e-05,0.9030035734176636,0.7569877505302429,0.7462962865829468,1.2717126607894897,0.810580849647522,0.6762345433235168
23,0.8577038645744324,0.8898654580116272,2.5e-05,0.9092296361923218,0.7797797918319702,0.6861110925674438,1.4661095142364502,0.7475943565368652,0.6234567761421204
24,0.8630168437957764,0.8849925398826599,2.5e-05,0.9155535697937012,0.7864018082618713,0.7614197731018066,1.1798137426376343,0.8292682766914368,0.6925926208496094
25,0.897666871547699,0.8177412152290344,1.25e-05,0.9391509294509888,0.8295218348503113,0.8527777791023254,0.9846107959747314,0.8886256217956543,0.8101851940155029
26,0.9102178812026978,0.799614667892456,1.25e-05,0.9447016716003418,0.8484638333320618,0.8518518805503845,0.9898712635040283,0.8859559893608093,0.8080247044563293
27,0.917686939239502,0.7915568947792053,1.25e-05,0.9526981115341187,0.8591668605804443,0.8111110925674438,1.0892282724380493,0.847203254699707,0.7666666507720947
28,0.9320089221000671,0.7738508582115173,1.25e-05,0.9605262875556946,0.8768768906593323,0.8564814925193787,0.9629459381103516,0.8927848935127258,0.8172839283943176
29,0.9343959093093872,0.7613499760627747,1.25e-05,0.9618174433708191,0.8883498907089233,0.8669753074645996,0.9493135213851929,0.9031501412391663,0.8317901492118835
30,0.9398629665374756,0.7547010183334351,1.25e-05,0.9657118916511536,0.8956648707389832,0.8842592835426331,0.9028550982475281,0.9146300554275513,0.8432098627090454
31,0.9414029121398926,0.7532874941825867,1.25e-05,0.9675864577293396,0.8964349031448364,0.8490740656852722,0.989375650882721,0.8845242261886597,0.8061728477478027
32,0.9406329393386841,0.7493279576301575,1.25e-05,0.9660989046096802,0.8996688723564148,0.8725308775901794,0.9266523718833923,0.8981937766075134,0.8441358208656311
33,0.945483922958374,0.7413446307182312,1.25e-05,0.9685311913490295,0.905289888381958,0.8799382448196411,0.9261087775230408,0.9058667421340942,0.8435184955596924
34,0.9587279558181763,0.729654848575592,6.25e-06,0.976848840713501,0.9194579124450684,0.8737654089927673,0.9115232229232788,0.9038841128349304,0.8475308418273926
35,0.9608839750289917,0.7189795970916748,6.25e-06,0.9787476658821106,0.9255409240722656,0.8839505910873413,0.9006023406982422,0.9074195623397827,0.8530864119529724
36,0.9675059914588928,0.7075385451316833,6.25e-06,0.9826164245605469,0.9357819557189941,0.8765432238578796,0.9072730541229248,0.905517041683197,0.8459876775741577
37,0.9658889770507812,0.7087607979774475,3.125e-06,0.9813046455383301,0.9336259365081787,0.8904321193695068,0.8697327971458435,0.9167211055755615,0.8663580417633057
38,0.9694309830665588,0.7052735090255737,3.125e-06,0.9836514592170715,0.9404789209365845,0.8888888955116272,0.883505642414093,0.9130291938781738,0.8586419820785522
39,0.9723569750785828,0.6990522146224976,3.125e-06,0.9859471321105957,0.945406973361969,0.894444465637207,0.8735684156417847,0.9144715666770935,0.8679012060165405
40,0.9718179702758789,0.6995480060577393,3.125e-06,0.9840899705886841,0.9430199265480042,0.8916666507720947,0.867350697517395,0.9168568849563599,0.8679012060165405
41,0.976514995098114,0.694404661655426,3.125e-06,0.9876275658607483,0.9465619325637817,0.8975308537483215,0.8658239245414734,0.9243119359016418,0.8706790208816528
42,0.9748979806900024,0.693799614906311,3.125e-06,0.9860296845436096,0.9456379413604736,0.8919752836227417,0.869422972202301,0.9163945317268372,0.8660494089126587
43,0.9744359850883484,0.6939464211463928,3.125e-06,0.986995279788971,0.9467159509658813,0.8987654447555542,0.8587824106216431,0.9238064289093018,0.8719135522842407
44,0.9756679534912109,0.6913788318634033,3.125e-06,0.9863287210464478,0.9499499201774597,0.8935185074806213,0.8722832798957825,0.9220694303512573,0.8691357970237732
45,0.9801339507102966,0.6862204074859619,3.125e-06,0.9895492792129517,0.9551089406013489,0.8938271403312683,0.8627855777740479,0.9158238172531128,0.8663580417633057
46,0.9791329503059387,0.6893802881240845,3.125e-06,0.9889811277389526,0.9537229537963867,0.895370364189148,0.8638884425163269,0.9193233847618103,0.8722222447395325
47,0.9805960059165955,0.6855862140655518,1.5625e-06,0.9886689782142639,0.9540309309959412,0.8990740776062012,0.8547078967094421,0.9231774806976318,0.8716049194335938
48,0.97843998670578,0.6855966448783875,1.5625e-06,0.9901116490364075,0.956032931804657,0.8984568119049072,0.8534649610519409,0.9199225306510925,0.8793209791183472
49,0.9795950055122375,0.6845548748970032,1.5625e-06,0.9893209934234619,0.9558789730072021,0.895061731338501,0.8622944355010986,0.91796875,0.8703703880310059
50,0.9826749563217163,0.6802695989608765,1e-06,0.9923597574234009,0.9601139426231384,0.8966049551963806,0.8573789000511169,0.9186385869979858,0.874691367149353
51,0.9812119603157043,0.6821157932281494,1e-06,0.9899928569793701,0.959805965423584,0.8966049551963806,0.8567270636558533,0.9188575148582458,0.8737654089927673
52,0.979902982711792,0.681932806968689,1e-06,0.9902688264846802,0.955955982208252,0.8959876298904419,0.8565248250961304,0.9188838601112366,0.8740741014480591
53,0.9797489643096924,0.6845554709434509,1e-06,0.9907451868057251,0.9561869502067566,0.8990740776062012,0.8514493703842163,0.921351969242096,0.875
0,0.9738199710845947,0.6907355785369873,1e-06,0.9871323704719543,0.9510279297828674,0.8975308537483215,0.8627539277076721,0.9167746305465698,0.8737654089927673
0,0.1357511430978775,3.058804988861084,1e-04,0.16048714518547058,0.04566104710102081,0.08055555820465088,2.8957550525665283,0.15950919687747955,0.008024691604077816
0,0.13898514211177826,3.024916648864746,1e-04,0.16283084452152252,0.043582044541835785,0.06728395074605942,5.182051658630371,0.06351183354854584,0.06296296417713165
1,0.20612920820713043,2.670489549636841,1e-04,0.259765088558197,0.07322707027196884,0.3444444537162781,2.3769757747650146,0.590846061706543,0.13148148357868195
2,0.26010626554489136,2.410825729370117,1e-04,0.37831389904022217,0.10987910628318787,0.23641975224018097,2.7035789489746094,0.3906020522117615,0.08209876716136932
3,0.30553629994392395,2.2491941452026367,1e-04,0.44163742661476135,0.14537614583969116,0.44012346863746643,2.020644426345825,0.7016274929046631,0.23950617015361786
4,0.3288673162460327,2.102705240249634,1e-04,0.4810725450515747,0.16439516842365265,0.31882715225219727,2.5469870567321777,0.42410120368003845,0.19660493731498718
5,0.3668283522129059,1.977156400680542,1e-04,0.5352491140365601,0.1993532031774521,0.489814817905426,1.819461464881897,0.7245467305183411,0.3206790089607239
6,0.41110339760780334,1.8614927530288696,1e-04,0.5786474347114563,0.23454223573207855,0.4308641850948334,1.948793888092041,0.6927927732467651,0.23734568059444427
7,0.4455224573612213,1.7808634042739868,1e-04,0.6253728866577148,0.27442827820777893,0.4533950686454773,2.077446937561035,0.5966285467147827,0.3058641850948334
8,0.4883344769477844,1.6789135932922363,1e-04,0.6519929766654968,0.31362131237983704,0.4694444537162781,1.9279111623764038,0.5477941036224365,0.32191357016563416
9,0.5289905071258545,1.541839599609375,5e-05,0.6985074877738953,0.36036035418510437,0.49537035822868347,1.7441374063491821,0.6850060224533081,0.34969136118888855
10,0.5630245804786682,1.4678670167922974,5e-05,0.712649941444397,0.4025563895702362,0.5265432000160217,1.7179226875305176,0.6700000166893005,0.35154321789741516
11,0.6012936234474182,1.406327486038208,5e-05,0.7460932731628418,0.44482943415641785,0.5611110925674438,1.6244890689849854,0.7034261226654053,0.4055555462837219
12,0.6125355958938599,1.361515998840332,5e-05,0.7410846948623657,0.4608454704284668,0.6441357731819153,1.4377306699752808,0.7680555582046509,0.5120370388031006
13,0.6404866576194763,1.3070039749145508,5e-05,0.7577878832817078,0.5001155138015747,0.6336419582366943,1.595597743988037,0.7054325938224792,0.5410493612289429
14,0.6698236465454102,1.2512867450714111,5e-05,0.7788830995559692,0.5305305123329163,0.4969135820865631,2.0545129776000977,0.572681725025177,0.42314815521240234
15,0.6862246990203857,1.221442461013794,5e-05,0.7900053858757019,0.5660275816917419,0.4641975164413452,2.2541632652282715,0.5118723511695862,0.4058642089366913
16,0.7537537813186646,1.0788637399673462,2.5e-05,0.8465178608894348,0.6336336135864258,0.6327160596847534,1.4540674686431885,0.7126197218894958,0.5280864238739014
17,0.7805497646331787,1.011413335800171,2.5e-05,0.8615536689758301,0.670362651348114,0.7345678806304932,1.2219524383544922,0.8107366561889648,0.6385802626609802
18,0.8122738003730774,0.9582104086875916,2.5e-05,0.8843963742256165,0.7174867391586304,0.7160493731498718,1.307897925376892,0.7790432572364807,0.6333333253860474
19,0.8323708176612854,0.9271548986434937,2.5e-05,0.891058087348938,0.7450527548789978,0.7345678806304932,1.2654892206192017,0.8036049604415894,0.6604938507080078
20,0.8421498537063599,0.9066833257675171,2.5e-05,0.9006313681602478,0.757911741733551,0.719753086566925,1.294730305671692,0.7859303951263428,0.6413580179214478
21,0.878031849861145,0.8522286415100098,1.25e-05,0.9241336584091187,0.802879810333252,0.8185185194015503,1.053491473197937,0.8661527633666992,0.7629629373550415
22,0.8918918967247009,0.8240364193916321,1.25e-05,0.9376153349876404,0.8216678500175476,0.8043209910392761,1.0918854475021362,0.8525980710983276,0.7444444298744202
23,0.8988988995552063,0.8080136179924011,1.25e-05,0.9420327544212341,0.8371448516845703,0.8228394985198975,1.0552361011505127,0.8731448650360107,0.7626543045043945
24,0.9193038940429688,0.7857392430305481,1.25e-05,0.9529631733894348,0.8642488718032837,0.8425925970077515,0.9996371269226074,0.8812050819396973,0.7944444417953491
25,0.9273119568824768,0.7724832892417908,1.25e-05,0.9576085209846497,0.8731808662414551,0.845678985118866,0.9840835332870483,0.893960177898407,0.8040123581886292
26,0.9277739524841309,0.7673630714416504,1.25e-05,0.957525372505188,0.8783398866653442,0.800000011920929,1.0905532836914062,0.8557106852531433,0.7376543283462524
27,0.9318549036979675,0.7652193307876587,1.25e-05,0.9598564505577087,0.8855778574943542,0.8083333373069763,1.0804715156555176,0.8534899950027466,0.7623456716537476
28,0.9347809553146362,0.7634700536727905,1.25e-05,0.9609849452972412,0.8895049095153809,0.8283950686454773,1.035169243812561,0.8691620826721191,0.7811728119850159
29,0.9497959613800049,0.7430879473686218,6.25e-06,0.9729952812194824,0.907214879989624,0.8805555701255798,0.9184555411338806,0.9078555107116699,0.845370352268219
30,0.9528759717941284,0.7332956194877625,6.25e-06,0.9724891185760498,0.9118348956108093,0.8805555701255798,0.9148799777030945,0.9118530750274658,0.8429012298583984
31,0.9566489458084106,0.7290476560592651,6.25e-06,0.9755201935768127,0.9205359220504761,0.8731481432914734,0.9187948107719421,0.9069220423698425,0.8330246806144714
32,0.9600369334220886,0.7239211797714233,6.25e-06,0.9779483675956726,0.921998918056488,0.8820987939834595,0.9122185111045837,0.908015787601471,0.8530864119529724
33,0.963655948638916,0.7156990170478821,6.25e-06,0.9810342192649841,0.9320089221000671,0.8820987939834595,0.9043148756027222,0.9173057675361633,0.8490740656852722
34,0.9630399346351624,0.7168679237365723,6.25e-06,0.9792306423187256,0.933009922504425,0.8793209791183472,0.9156137108802795,0.9137988686561584,0.8441358208656311
35,0.9663509726524353,0.71216881275177,6.25e-06,0.9828131198883057,0.9334719181060791,0.88456791639328,0.9134683609008789,0.9093008041381836,0.8509259223937988
36,0.9646569490432739,0.7068899869918823,6.25e-06,0.9806868433952332,0.934472918510437,0.8836419582366943,0.9034095406532288,0.9132585525512695,0.854629635810852
37,0.9691999554634094,0.7067808508872986,6.25e-06,0.9837990999221802,0.9351659417152405,0.8873456716537476,0.890946090221405,0.9172163605690002,0.8583333492279053
38,0.970816969871521,0.6990782022476196,6.25e-06,0.9843146800994873,0.9422499537467957,0.8861111402511597,0.8969537615776062,0.9058441519737244,0.8611111044883728
39,0.9705859422683716,0.6975488066673279,6.25e-06,0.984710693359375,0.9422499537467957,0.8910493850708008,0.8811154961585999,0.9124063849449158,0.864814817905426
40,0.9677369594573975,0.6978859305381775,6.25e-06,0.9832770824432373,0.9417109489440918,0.8737654089927673,0.9135117530822754,0.8994121551513672,0.8500000238418579
41,0.9715099930763245,0.6892296671867371,6.25e-06,0.9846264719963074,0.946869969367981,0.8981481194496155,0.8720989227294922,0.9147635698318481,0.8777777552604675
42,0.9718949794769287,0.6905131340026855,6.25e-06,0.9848545789718628,0.9463309645652771,0.88456791639328,0.8848864436149597,0.9145299196243286,0.8586419820785522
43,0.972741961479187,0.6838279366493225,6.25e-06,0.98626309633255,0.9508739709854126,0.8706790208816528,0.9365463256835938,0.8980662226676941,0.845678985118866
44,0.976129949092865,0.6825653910636902,6.25e-06,0.98626309633255,0.9508739709854126,0.8882716298103333,0.8843308687210083,0.9111111164093018,0.8604938387870789
45,0.9785940051078796,0.6812005043029785,3.125e-06,0.9876670837402344,0.9558019638061523,0.8925926089286804,0.8573930263519287,0.9173983931541443,0.8706790208816528
46,0.9768229722976685,0.6772617101669312,3.125e-06,0.9879499077796936,0.9532609581947327,0.8962963223457336,0.8550783395767212,0.9176127314567566,0.8731481432914734
47,0.9811350107192993,0.6717456579208374,3.125e-06,0.9900612235069275,0.9588049650192261,0.8956789970397949,0.8468514084815979,0.9194543957710266,0.8737654089927673
48,0.9826749563217163,0.6733347177505493,1.5625e-06,0.992211103439331,0.961268961429596,0.8993827104568481,0.8458809852600098,0.9218547344207764,0.8774691224098206
49,0.98329097032547,0.6689292192459106,1.5625e-06,0.991125226020813,0.9631169438362122,0.904321014881134,0.8374028205871582,0.9224555492401123,0.8811728358268738
50,0.9802879691123962,0.6699811816215515,1.5625e-06,0.9895429015159607,0.9618079662322998,0.9064815044403076,0.836310088634491,0.9259618520736694,0.8839505910873413
51,0.9805960059165955,0.6720104813575745,1.5625e-06,0.9907870888710022,0.9605759382247925,0.9015432000160217,0.8400092124938965,0.9221827387809753,0.8814814686775208
52,0.9842149615287781,0.6679515838623047,1.5625e-06,0.9914455413818359,0.9638099670410156,0.9012345671653748,0.842812716960907,0.9226287007331848,0.8796296119689941
53,0.9807499647140503,0.6694846153259277,1.5625e-06,0.9903082251548767,0.9598829746246338,0.8993827104568481,0.8451336026191711,0.9206863045692444,0.8777777552604675
54,0.9839069843292236,0.6658805012702942,1e-06,0.9925668239593506,0.9665049910545349,0.9055555462837219,0.8360487818717957,0.9232505559921265,0.8836419582366943
55,0.9848309755325317,0.6642918586730957,1e-06,0.991619884967804,0.9658119678497314,0.9009259343147278,0.8419649004936218,0.9187882542610168,0.8799382448196411
56,0.9846000075340271,0.6661279201507568,1e-06,0.9927197694778442,0.965965986251831,0.904938280582428,0.8377830386161804,0.9242912530899048,0.885493814945221
57,0.9847539663314819,0.6639923453330994,1e-06,0.9922572374343872,0.9670439958572388,0.9006173014640808,0.8355593085289001,0.9229024648666382,0.8793209791183472
58,0.9845229983329773,0.6628921627998352,1e-06,0.9926424026489258,0.9661199450492859,0.8999999761581421,0.8355438113212585,0.9220569133758545,0.8799382448196411
59,0.9821360111236572,0.6643282175064087,1e-06,0.9897943139076233,0.9633479714393616,0.9030864238739014,0.8331974148750305,0.9210779666900635,0.8861111402511597
60,0.9854469895362854,0.6634530425071716,1e-06,0.9931187033653259,0.9668129682540894,0.9006173014640808,0.8360621333122253,0.9199742078781128,0.8799382448196411
